uuid,itemId,name,typeLine,frameType,calculated,inventoryId,elder,shaper,blighted,icon,ilvl,tier,corrupted,links,sockets,quality,level,stackSize,totalStacksize,variant,tab,total,max,mean,mode,min,median,detailsUrl,baseType,count,sparkLine
"1b1808d1-a62d-4971-a611-a874fe33bed5","10711b9c0761d8d91403a20fafd8efc5ab5825889936fc9ecb61992b95b8583b","The Arena Champion","The Arena Champion",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,293,10,"",[object Object],293,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-arena-champion",undefined,99,[object Object]
"e7233efa-a3be-48c5-8e88-d9ba3739779e","fb48938e81491dd9c606993ced4e39df8abb380366f62d91478e24c8d35b5427","The Adventuring Spirit","The Adventuring Spirit",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,220,6,"",[object Object],220,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-adventuring-spirit",undefined,99,[object Object]
"66820699-d783-4502-a54d-f23968c051cc","7dfe5da00adc3ccfe82bd9636f44317bc9b9237172d300733978f015603d86ae","Pride of the First Ones","Pride of the First Ones",6,7,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,15,7,"",[object Object],105,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/pride-of-the-first-ones",undefined,99,[object Object]
"2c7e7cbb-8e0b-4a22-8ed9-a2b9e4d2367c","4dbdd43a8f11789d81cf98358b44fffb57443510630c28cde05dd258fb6eb195","The Trial","The Trial",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,182,7,"",[object Object],182,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-trial",undefined,99,[object Object]
"7aae5a9b-3186-47f1-ba63-d89fadb67761","f5a5e5efe3630b6c61d1acf74f8a58fb069983e91e1cd7a13296527ff18045ba","Last Hope","Last Hope",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,171,3,"",[object Object],171,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/last-hope",undefined,99,[object Object]
"b33b87a0-1596-4879-8f3a-f62436c67670","d762b602bcece63ef59526983eadc2d17a7d2874408f482ffb68c18534d21145","Gift of Asenath","Gift of Asenath",6,12.54,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,12,5,"",[object Object],150.48,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/gift-of-asenath",undefined,99,[object Object]
"387e272f-3e06-4852-86f8-1f5144524fb1","2759b573e79cb8341fa21b95dd3052117927a8f7a81ca5644e78d7f4a48a9a33","The Celestial Stone","The Celestial Stone",6,3.16,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,6,10,"",[object Object],18.96,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-celestial-stone",undefined,99,[object Object]
"0c83d0d4-dcc2-4e02-bd16-b4d9d16c814f","60a4626880af609991798f71aae185bac10af1984c096b8811bb6027608743bb","Doryani's Epiphany","Doryani's Epiphany",6,118.88,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,16,3,"",[object Object],1902.08,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/doryanis-epiphany",undefined,99,[object Object]
"fb8246e0-9c60-4b03-90a8-5186692a31bc","e4bf39e5715d455bb48be7b0bbc0e41d906e419493896c61480c894c1d6d98cb","Guardian's Challenge","Guardian's Challenge",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,49,4,"",[object Object],147,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/guardians-challenge",undefined,99,[object Object]
"0b3abf7b-fb04-418e-b171-91ca34ed9d15","57741d429be8f0f6b73a8c288061928e2e883f011240561fba5ad3084deed394","Dialla's Subjugation","Dialla's Subjugation",6,1.25,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,74,7,"",[object Object],92.5,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/diallas-subjugation",undefined,99,[object Object]
"93c3e4f4-e83a-4d1a-ba9c-7dda8fcee2bb","f58ba475aebe67602f1cd8612c2a570110f398a98cbc5dbb66d8f506ebd71210","The Carrion Crow","The Carrion Crow",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,413,4,"",[object Object],413,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-carrion-crow",undefined,99,[object Object]
"e9103046-8cc6-41e6-8b2e-3364749ef223","50dfb5de2bbb24596d0e5e51d6b936cf7cc54330805b4555dc9609a4ba429e0f","The Enthusiasts","The Enthusiasts",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,29,3,"",[object Object],87,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-enthusiasts",undefined,99,[object Object]
"1b24fc2b-edc1-497b-9fab-edc2d9dd422a","40bc7c5edd563458b76a08eed5bcab52d5633ff00d96e84ec0f6d283951b5ad3","Left to Fate","Left to Fate",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,108,4,"",[object Object],108,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/left-to-fate",undefined,99,[object Object]
"1c68f118-4e5e-48bb-9640-54edb698d0d3","5e594492caa77791d921964f56be445c5ce26cb1bd3bb2127e20f3f4928a8a2c","The Lich","The Lich",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,141,12,"",[object Object],141,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-lich",undefined,99,[object Object]
"99cae984-6400-43fd-8305-e533f07b30dc","5aaa2644b93787c77c08d3f88e6cb88c7411d5fdd6b18dd20b10db276861d710","The Dragon","The Dragon",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,190,4,"",[object Object],190,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-dragon",undefined,99,[object Object]
"15ecfbf0-eda6-4368-8178-3f3a454dbbfa","83aa0f67de8c563e2bab5f227cc40db1e89733daa1e7f8af59e32f85c2ae2cb0","The Academic","The Academic",6,24,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,19,8,"",[object Object],456,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-academic",undefined,99,[object Object]
"bebb1ef6-6b0c-4747-9835-72e3978940f8","d5a93f9d5e6890a88389390e74b3948e396dbfdfc028611e72d8188bef21ff45","The Deep Ones","The Deep Ones",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,16,5,"",[object Object],32,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-deep-ones",undefined,81,[object Object]
"2df08be3-0422-43c7-ae34-8dd9703e6d64","9e0bc4c1d90aa4fb5f2084a3d82cc5516d56997d2e9347c36ebbd5b779fc31c8","The Fathomless Depths","The Fathomless Depths",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,68,8,"",[object Object],68,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-fathomless-depths",undefined,99,[object Object]
"2f101a6c-9c4a-49da-848f-cb9ecde1151e","3260cb966ada2b5f5496f5e2b5e2c572808684bf386be0e3c283fb96c2ce5f93","Ambitious Obsession","Ambitious Obsession",6,5,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,8,4,"",[object Object],40,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/ambitious-obsession",undefined,99,[object Object]
"e1db4faa-ce89-4198-aa96-1a04d1009a65","fc8ea1006b682b2469cef9775d217a6772f21c41774f7de857b3253b99e8bd17","The Tower","The Tower",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,183,6,"",[object Object],183,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-tower",undefined,99,[object Object]
"0de3628b-9c04-4359-a95d-1274091b0013","89011f9370f8e84abb6d57793d7a2f641f5d47062b44270315fd402bebe62204","The Opulent","The Opulent",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,290,5,"",[object Object],290,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-opulent",undefined,99,[object Object]
"5f8b8db2-4358-4797-bca6-d5c996061ab4","e37d182b5f99a18246ba2f9a43af833f4cdf7dc13cc9024fc7ed40ffe143b5ce","The Battle Born","The Battle Born",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,165,5,"",[object Object],165,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-battle-born",undefined,99,[object Object]
"8317012f-cde7-4e88-97ba-52462dd65350","e6cab809c4cc22ffcc56daa65be5858e3c659bf378421d5c876fecc88551d63d","Void of the Elements","Void of the Elements",6,5,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,2,3,"",[object Object],10,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/void-of-the-elements",undefined,71,[object Object]
"f4f69726-235e-4a7b-9a0e-e1f806fa4f85","12048b24cfa64d4a18d5d404e6752d0b878b0a2e07365de1d8b6a85ca9327566","The One That Got Away","The One That Got Away",6,9.01,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,1,7,"",[object Object],9.01,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-one-that-got-away",undefined,36,[object Object]
"131f9f4c-102d-457d-89b2-970480c99dec","99f1a9e568ed8ad10c0e366a1a99b80aeb9f7d17f268c0c0d2449cbc42ef2342","The Innocent","The Innocent",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,75,10,"",[object Object],150,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-innocent",undefined,99,[object Object]
"7bedbf15-f7f6-44de-b74a-19ca7651438a","2bd6b4d0124e380581cff6a6c94b85dae06f76ed9b66975c9332a6c9adc45dea","The Union","The Union",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,146,7,"",[object Object],292,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-union",undefined,99,[object Object]
"9fc7abec-ce75-4d7d-b1e9-d3094c5d1f52","7987bc72785683aa4daa8c549987960da9bb65d636deb8974885e3061599de31","The Master","The Master",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,49,4,"",[object Object],49,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-master",undefined,99,[object Object]
"90d0549f-622b-4cbd-b87e-5cc8fc115710","d8b8467971fade184132f3289cf10e27e8ddb6c995b4f36c32d9d5545bb66750","Lantador's Lost Love","Lantador's Lost Love",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,367,7,"",[object Object],367,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/lantadors-lost-love",undefined,99,[object Object]
"28f43942-b1fd-4bd3-8a92-31e919f3ef66","6ee70e37fc6993bd832aca36354c10be5d65fbfd1cd7e08b695e857b8c639d7f","The Puzzle","The Puzzle",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,173,5,"",[object Object],173,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-puzzle",undefined,99,[object Object]
"ab82049d-1ebe-45d7-a569-77bfb404ca9e","a715e95d7556918263f9e4162203a9092b65d494c048bc11de363afaf71ea44f","The Golden Era","The Golden Era",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,56,7,"",[object Object],56,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-golden-era",undefined,99,[object Object]
"abd60b54-9804-4da1-ab24-aae5b29ac8e4","c2fe7aa04084a9e7676192b3ac4bb386dfc62954e5c8bedfdc8a32805fc9985e","The Incantation","The Incantation",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,63,4,"",[object Object],63,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-incantation",undefined,99,[object Object]
"96b620c0-9f36-4e0a-b561-3a413c3e72b7","5a0a281f4ba65f557523340f1789cd7d91259733a271346b5f2bf47d50db5b61","A Mother's Parting Gift","A Mother's Parting Gift",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,96,6,"",[object Object],96,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/a-mothers-parting-gift",undefined,99,[object Object]
"4947c773-ab8e-4c9b-b5fd-d6c846522f85","b189d6266b542b50399654f6dfd99701e6361093002aabf8cd7ed918625da3b9","Broken Truce","Broken Truce",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,67,5,"",[object Object],67,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/broken-truce",undefined,99,[object Object]
"9632e4af-1a9c-408c-896b-3ca2651461da","df47cf4d41521e034dfde159e3f1443052d195a59283116b1a5b7e1a3a555df8","The Enlightened","The Enlightened",6,50,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,7,6,"",[object Object],350,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-enlightened",undefined,99,[object Object]
"d25ae892-dc48-4d57-ae6f-0f847ea73859","c45d7eb3ef8159bf4241cd6bd88883b6a6ed6d1a7c2c91e5c6ec337f014ad847","Destined to Crumble","Destined to Crumble",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,753,5,"",[object Object],753,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/destined-to-crumble",undefined,99,[object Object]
"7d29a4cb-7e03-4df9-bc97-8f26f7fee569","f8f6ce2b73f90059b9374b17f2d5eb7c532ad38dafea8555edf7e2e2cfb09937","The Porcupine","The Porcupine",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,132,6,"",[object Object],132,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-porcupine",undefined,99,[object Object]
"ea4bb29b-de14-4d26-a624-1987d317698c","8178a94ba4e381015b2454b92005806f7d2f90f1b63cb0d7089bc1aafe812657","Judging Voices","Judging Voices",6,7,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,18,9,"",[object Object],126,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/judging-voices",undefined,99,[object Object]
"1cb8694f-989b-4306-b16f-635902cfa475","5a7363458bc2744d47fabfe52efc7ae99059bf5b68662951991daa2179cfc9ae","Deathly Designs","Deathly Designs",6,2,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,30,7,"",[object Object],60,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/deathly-designs",undefined,99,[object Object]
"f6038fbb-ea5d-4b29-9597-b3ce4ba97496","ee86a556706ce7a38cd8c8b861e4618120add84d05206cc9e54cb633c8e5bcd1","Perfection","Perfection",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,3,5,"",[object Object],9,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/perfection",undefined,99,[object Object]
"8c6138ed-762d-45af-8414-a0fee9ddc65c","c73aab6495a28906435b1c1bbfeda427707a7f96265ea0ead39cffa5bb44d86b","The Thaumaturgist","The Thaumaturgist",6,3,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,17,8,"",[object Object],51,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-thaumaturgist",undefined,78,[object Object]
"0e1fe6a2-62c0-4639-b7bf-ec90aabd1fbc","013fcd60f0db0061edd063327d6445a2f5f59bee26a30ef1691651f4d8d73291","The Flora's Gift","The Flora's Gift",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,526,5,"",[object Object],526,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-floras-gift",undefined,99,[object Object]
"f1e16c80-d740-4c1a-bd90-8af2080db496","99b543c17a496918163609f926d0da320a54e4ad77b81899d378e84c8668ffc0","The Wind","The Wind",6,1,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,31,7,"",[object Object],31,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/the-wind",undefined,99,[object Object]
"9500139f-6179-41c4-a3b2-b53d836183bd","430e99acfbdba5c9ea2e344205ca87ec9a4ef38311084e808d21cbff2ca20f87","Draped in Dreams","Draped in Dreams",6,5,"Stash1",FALSE,FALSE,FALSE,"https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvRGl2aW5hdGlvbi9JbnZlbnRvcnlJY29uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/f34bf8cbb5/InventoryIcon.png",0,0,FALSE,0,0,0,0,5,5,"",[object Object],25,0,0,0,0,0,"https://poe.ninja/challenge/divination-cards/draped-in-dreams",undefined,87,[object Object]
